"agno";"city";"comuna";"tasa"
2019;"Antofagasta";2101;76,6014484144518
2019;"Arica";15101;65,3663128524587
2019;"Chillán";16101;81,7664137106419
2019;"Chillán";16102;82,7767038195375
2019;"Chillán";16103;37,321108522947
2019;"Chillán";16301;96,9437882168592
2019;"Chillán";16305;86,8874500601535
2019;"Copiapo";3101;74,4072201046521
2019;"Coyhaique";11101;65,3254616048658
2019;"Gran Concepcion";8101;72,6981975404207
2019;"Gran Concepcion";8102;83,7163833130985
2019;"Gran Concepcion";8103;54,564965725393
2019;"Gran Concepcion";8106;64,2334799423162
2019;"Gran Concepcion";8107;63,4668284527461
2019;"Gran Concepcion";8108;71,3054413814548
2019;"Gran Concepcion";8110;76,7548421672779
2019;"Gran Concepcion";8111;65,5775764263963
2019;"Gran Concepcion";8112;78,4444125319211
2019;"Gran Coquimbo";4101;54,838085653134
2019;"Gran Coquimbo";4102;74,3964950656194
2019;"Gran Santiago";13101;63,8424313488902
2019;"Gran Santiago";13102;63,4492989209347
2019;"Gran Santiago";13103;97,0653560134519
2019;"Gran Santiago";13104;107,030310163104
2019;"Gran Santiago";13105;82,6703024545488
2019;"Gran Santiago";13106;68,1285850997854
2019;"Gran Santiago";13107;65,5725754928766
2019;"Gran Santiago";13108;84,0283398836075
2019;"Gran Santiago";13109;77,7030509795226
2019;"Gran Santiago";13110;58,2485254205358
2019;"Gran Santiago";13111;82,8766795546714
2019;"Gran Santiago";13112;82,0068551833439
2019;"Gran Santiago";13113;54,2891174355417
2019;"Gran Santiago";13114;34,0460860909935
2019;"Gran Santiago";13115;31,6246820367875
2019;"Gran Santiago";13116;93,2970615618592
2019;"Gran Santiago";13117;70,6351052067565
2019;"Gran Santiago";13118;59,2601880880782
2019;"Gran Santiago";13119;63,2726935795045
2019;"Gran Santiago";13120;48,370743203201
2019;"Gran Santiago";13121;87,8194122056473
2019;"Gran Santiago";13122;56,4889530896773
2019;"Gran Santiago";13123;60,1260226578755
2019;"Gran Santiago";13124;76,0310458399538
2019;"Gran Santiago";13125;70,6824258325155
2019;"Gran Santiago";13126;77,9491891714151
2019;"Gran Santiago";13127;88,5108388460378
2019;"Gran Santiago";13128;99,6800205527974
2019;"Gran Santiago";13129;53,2074093285108
2019;"Gran Santiago";13130;75,1568976617345
2019;"Gran Santiago";13131;99,6565316839198
2019;"Gran Santiago";13132;23,0064706240865
2019;"Gran Santiago";13201;80,2348923566399
2019;"Gran Santiago";13401;82,2743504728507
2019;"Iquique - Alto Hospicio";1101;75,7327535831679
2019;"Iquique - Alto Hospicio";1107;55,3138119335201
2019;"Puerto Montt - Varas";10101;62,649407787477
2019;"Puerto Montt - Varas";10109;81,5227236968993
2019;"Punta Arenas";12101;88,8403034579386
2019;"Rancagua - Machalí";6101;85,5690881678802
2019;"Rancagua - Machalí";6108;48,4131084234949
2019;"Talca - Maule";7101;66,6981883011181
2019;"Talca - Maule";7105;60,1364383309532
2019;"Temuco";9101;72,9803691554551
2019;"Temuco";9112;81,0832193303463
2019;"Valdivia";14101;66,0705258106212
2019;"Valparaíso Metropolitano";5101;86,4919659426311
2019;"Valparaíso Metropolitano";5103;50,4373710076386
2019;"Valparaíso Metropolitano";5109;71,0149176727369
2019;"Valparaíso Metropolitano";5801;69,928862424074
2019;"Valparaíso Metropolitano";5804;56,6300217509941
