"agno";"city";"comuna";"tasa"
2002;"Antofagasta";2101;100,139483715491
2002;"Arica";15101;90,7403961724157
2002;"Chillán";16101;98,4452982194925
2002;"Chillán";16102;120,54566741891
2002;"Chillán";16103;92,3354416821456
2002;"Chillán";16301;102,152860193251
2002;"Chillán";16305;90,4015023173629
2002;"Copiapo";3101;96,1907039672499
2002;"Coyhaique";11101;92,3276612070251
2002;"Gran Concepcion";8101;83,5031218554137
2002;"Gran Concepcion";8102;83,2484488225873
2002;"Gran Concepcion";8103;81,0345030807351
2002;"Gran Concepcion";8106;115,930466107811
2002;"Gran Concepcion";8107;82,5787168988749
2002;"Gran Concepcion";8108;76,0778338492996
2002;"Gran Concepcion";8110;127,913666225856
2002;"Gran Concepcion";8111;92,9796539961649
2002;"Gran Coquimbo";4101;61,738473667468
2002;"Gran Coquimbo";4102;69,9402442230309
2002;"Gran Santiago";13101;75,123071478491
2002;"Gran Santiago";13102;86,9029479593648
2002;"Gran Santiago";13103;91,2451857411703
2002;"Gran Santiago";13104;73,6993539011172
2002;"Gran Santiago";13105;72,2609669861188
2002;"Gran Santiago";13106;85,2389016441018
2002;"Gran Santiago";13107;71,0430090300432
2002;"Gran Santiago";13108;119,580086871859
2002;"Gran Santiago";13109;69,3176952397536
2002;"Gran Santiago";13110;67,076847145177
2002;"Gran Santiago";13111;87,5082239168085
2002;"Gran Santiago";13112;87,7154659239077
2002;"Gran Santiago";13113;54,0356902058143
2002;"Gran Santiago";13114;45,9501178890415
2002;"Gran Santiago";13115;56,0301556606905
2002;"Gran Santiago";13116;90,2244104227883
2002;"Gran Santiago";13117;88,3110121190631
2002;"Gran Santiago";13118;63,861791182916
2002;"Gran Santiago";13119;76,4958546773556
2002;"Gran Santiago";13120;60,4642069453383
2002;"Gran Santiago";13121;83,7089851039603
2002;"Gran Santiago";13122;77,6278719123869
2002;"Gran Santiago";13123;52,3557280680154
2002;"Gran Santiago";13124;83,3307954662809
2002;"Gran Santiago";13125;83,4959149497146
2002;"Gran Santiago";13126;98,1366064151999
2002;"Gran Santiago";13127;89,3552473190128
2002;"Gran Santiago";13128;79,8486402011085
2002;"Gran Santiago";13129;72,6541749604014
2002;"Gran Santiago";13130;113,708644420204
2002;"Gran Santiago";13131;88,5880841930281
2002;"Gran Santiago";13132;40,86241413273
2002;"Gran Santiago";13201;79,7802576354934
2002;"Gran Santiago";13401;71,006981844637
2002;"Iquique - Alto Hospicio";1101;99,038119450399
2002;"Puerto Montt - Varas";10101;103,665618153595
2002;"Puerto Montt - Varas";10109;71,8484555083431
2002;"Punta Arenas";12101;89,1107361960391
2002;"Rancagua - Machalí";6101;96,7778521391328
2002;"Rancagua - Machalí";6108;83,7417111568576
2002;"Talca - Maule";7101;93,8630982282351
2002;"Talca - Maule";7105;69,9710829725112
2002;"Temuco";9101;79,3838546342732
2002;"Temuco";9112;97,6829724675517
2002;"Valdivia";14101;84,1688336244483
2002;"Valparaíso Metropolitano";5101;106,623337977163
2002;"Valparaíso Metropolitano";5103;100,819262931438
2002;"Valparaíso Metropolitano";5109;70,7764107687134
2002;"Valparaíso Metropolitano";5801;74,254642448821
2002;"Valparaíso Metropolitano";5804;94,4447675219902
