"agno";"city";"comuna";"tasa"
2004;"Antofagasta";2101;87,9382814161802
2004;"Arica";15101;70,40366762391
2004;"Chillán";16101;83,3103234266264
2004;"Chillán";16102;102,424237579133
2004;"Chillán";16103;18,5763193092821
2004;"Chillán";16301;101,236099215951
2004;"Chillán";16305;111,836730535979
2004;"Copiapo";3101;77,8872914086042
2004;"Coyhaique";11101;79,1160891472134
2004;"Gran Concepcion";8101;92,7544764700874
2004;"Gran Concepcion";8102;106,138784115597
2004;"Gran Concepcion";8103;72,3941420415467
2004;"Gran Concepcion";8106;111,641293870328
2004;"Gran Concepcion";8107;114,394931817565
2004;"Gran Concepcion";8108;78,9304986546386
2004;"Gran Concepcion";8110;29,7609508479009
2004;"Gran Concepcion";8111;82,0782543937983
2004;"Gran Concepcion";8112;27,8073286216324
2004;"Gran Coquimbo";4101;67,7756219099404
2004;"Gran Coquimbo";4102;70,1508206498189
2004;"Gran Santiago";13101;72,4282899361419
2004;"Gran Santiago";13102;84,330594231613
2004;"Gran Santiago";13103;80,5699472435677
2004;"Gran Santiago";13104;77,6360300563228
2004;"Gran Santiago";13105;83,4164429239703
2004;"Gran Santiago";13106;97,5016289781395
2004;"Gran Santiago";13107;70,7446056971323
2004;"Gran Santiago";13108;138,19999775568
2004;"Gran Santiago";13109;58,772671553651
2004;"Gran Santiago";13110;72,5878413251787
2004;"Gran Santiago";13111;83,5002642215299
2004;"Gran Santiago";13112;96,5351711692279
2004;"Gran Santiago";13113;56,8568444380237
2004;"Gran Santiago";13114;46,540370412416
2004;"Gran Santiago";13115;63,4138888922094
2004;"Gran Santiago";13116;93,3885342801495
2004;"Gran Santiago";13117;82,4927985051394
2004;"Gran Santiago";13118;52,5848772449018
2004;"Gran Santiago";13119;62,3945981876417
2004;"Gran Santiago";13120;53,2841682685623
2004;"Gran Santiago";13121;64,2823708020885
2004;"Gran Santiago";13122;75,8210996872373
2004;"Gran Santiago";13123;61,1921918548169
2004;"Gran Santiago";13124;75,1211314240006
2004;"Gran Santiago";13125;75,1804650653564
2004;"Gran Santiago";13126;88,8548399918405
2004;"Gran Santiago";13127;95,9942544229305
2004;"Gran Santiago";13128;90,8898597822705
2004;"Gran Santiago";13129;73,9656885902062
2004;"Gran Santiago";13130;83,4953680615774
2004;"Gran Santiago";13131;74,1982766215351
2004;"Gran Santiago";13132;38,4518009027525
2004;"Gran Santiago";13201;81,4594943842094
2004;"Gran Santiago";13401;91,8646652286046
2004;"Iquique - Alto Hospicio";1101;101,052338058178
2004;"Iquique - Alto Hospicio";1107;3,67637588944285
2004;"Puerto Montt - Varas";10101;74,6730934036408
2004;"Puerto Montt - Varas";10109;62,5898710962205
2004;"Punta Arenas";12101;107,883469360933
2004;"Rancagua - Machalí";6101;82,2982049573978
2004;"Rancagua - Machalí";6108;73,8999714375031
2004;"Talca - Maule";7101;157,41468174021
2004;"Talca - Maule";7105;68,9278051736906
2004;"Temuco";9101;81,5281963342646
2004;"Temuco";9112;67,5782892241721
2004;"Valdivia";14101;87,7304861813636
2004;"Valparaíso Metropolitano";5101;102,398087067348
2004;"Valparaíso Metropolitano";5103;49,631782302416
2004;"Valparaíso Metropolitano";5109;72,6059941962783
2004;"Valparaíso Metropolitano";5801;92,5184349690554
2004;"Valparaíso Metropolitano";5804;74,1570505280995
