"agno";"city";"comuna";"tasa"
2003;"Antofagasta";2101;93,7181455697752
2003;"Arica";15101;76,7179880726445
2003;"Chillán";16101;96,2051825915775
2003;"Chillán";16102;92,7137877741538
2003;"Chillán";16103;90,6581225717968
2003;"Chillán";16301;96,1174644115353
2003;"Chillán";16305;64,5831082943297
2003;"Copiapo";3101;80,4582677701965
2003;"Coyhaique";11101;70,9874782939064
2003;"Gran Concepcion";8101;93,6448048248091
2003;"Gran Concepcion";8102;87,5160527313206
2003;"Gran Concepcion";8103;75,1441876438013
2003;"Gran Concepcion";8106;69,914235716236
2003;"Gran Concepcion";8107;94,0447579447744
2003;"Gran Concepcion";8108;62,4502113872613
2003;"Gran Concepcion";8110;131,443676305644
2003;"Gran Concepcion";8111;79,5312163940243
2003;"Gran Coquimbo";4101;72,4318531626553
2003;"Gran Coquimbo";4102;71,5554210019616
2003;"Gran Santiago";13101;74,8265991507669
2003;"Gran Santiago";13102;88,0934085345884
2003;"Gran Santiago";13103;95,379813580832
2003;"Gran Santiago";13104;78,6742366817606
2003;"Gran Santiago";13105;73,4857580578461
2003;"Gran Santiago";13106;92,889306938637
2003;"Gran Santiago";13107;93,174204516965
2003;"Gran Santiago";13108;120,16378106896
2003;"Gran Santiago";13109;60,0085060278052
2003;"Gran Santiago";13110;64,6251737436853
2003;"Gran Santiago";13111;74,8621067716463
2003;"Gran Santiago";13112;66,0079633394752
2003;"Gran Santiago";13113;49,8344453588436
2003;"Gran Santiago";13114;41,3365267181247
2003;"Gran Santiago";13115;60,7721429631859
2003;"Gran Santiago";13116;87,7134621879383
2003;"Gran Santiago";13117;80,1746886416262
2003;"Gran Santiago";13118;64,4368719271
2003;"Gran Santiago";13119;63,6784904509666
2003;"Gran Santiago";13120;49,7844547270572
2003;"Gran Santiago";13121;62,5902787970122
2003;"Gran Santiago";13122;75,4214495527037
2003;"Gran Santiago";13123;65,9857866756162
2003;"Gran Santiago";13124;80,1892542583989
2003;"Gran Santiago";13125;71,971033888964
2003;"Gran Santiago";13126;87,4597300992252
2003;"Gran Santiago";13127;94,020269302681
2003;"Gran Santiago";13128;87,6639490606766
2003;"Gran Santiago";13129;75,9529438950108
2003;"Gran Santiago";13130;121,134196473635
2003;"Gran Santiago";13131;89,335887889946
2003;"Gran Santiago";13132;36,0119407912418
2003;"Gran Santiago";13201;69,9615195630134
2003;"Gran Santiago";13401;91,2436362208541
2003;"Iquique - Alto Hospicio";1101;80,8775422269325
2003;"Puerto Montt - Varas";10101;76,6631210985414
2003;"Puerto Montt - Varas";10109;62,9183759000069
2003;"Punta Arenas";12101;114,705524692335
2003;"Rancagua - Machalí";6101;111,971217489165
2003;"Rancagua - Machalí";6108;109,530365791252
2003;"Talca - Maule";7101;99,3219091132287
2003;"Talca - Maule";7105;62,5499622234026
2003;"Temuco";9101;93,0129798111879
2003;"Temuco";9112;104,259202143357
2003;"Valdivia";14101;94,2523857309432
2003;"Valparaíso Metropolitano";5101;105,973460134498
2003;"Valparaíso Metropolitano";5103;78,5309642058462
2003;"Valparaíso Metropolitano";5109;79,3875487585771
2003;"Valparaíso Metropolitano";5801;91,0111850909757
2003;"Valparaíso Metropolitano";5804;72,0583592685471
