"agno";"city";"comuna";"tasa"
2008;"Antofagasta";2101;97,2542432796219
2008;"Arica";15101;66,5934625412463
2008;"Chillán";16101;87,7128951404559
2008;"Chillán";16102;106,419240690848
2008;"Chillán";16103;82,0814044083145
2008;"Chillán";16301;74,1775711070414
2008;"Chillán";16305;96,5964370715722
2008;"Copiapo";3101;70,7939963906626
2008;"Coyhaique";11101;71,047720691838
2008;"Gran Concepcion";8101;78,0736371932304
2008;"Gran Concepcion";8102;67,8823456452483
2008;"Gran Concepcion";8103;63,691802814132
2008;"Gran Concepcion";8106;94,0282664171738
2008;"Gran Concepcion";8107;71,0866906451809
2008;"Gran Concepcion";8108;72,1013367884491
2008;"Gran Concepcion";8110;70,8465700043266
2008;"Gran Concepcion";8111;72,5820136338321
2008;"Gran Concepcion";8112;66,2484883170906
2008;"Gran Coquimbo";4101;53,8978528976469
2008;"Gran Coquimbo";4102;66,4622347729308
2008;"Gran Santiago";13101;68,7890886728003
2008;"Gran Santiago";13102;70,3192239801875
2008;"Gran Santiago";13103;80,5917502071795
2008;"Gran Santiago";13104;74,3009394332697
2008;"Gran Santiago";13105;87,7008239949465
2008;"Gran Santiago";13106;74,4958354654016
2008;"Gran Santiago";13107;62,9236674783478
2008;"Gran Santiago";13108;117,607224674569
2008;"Gran Santiago";13109;54,6277608686029
2008;"Gran Santiago";13110;55,2182791065721
2008;"Gran Santiago";13111;76,6454483001871
2008;"Gran Santiago";13112;76,8964454010619
2008;"Gran Santiago";13113;50,2827593450455
2008;"Gran Santiago";13114;40,0371126848638
2008;"Gran Santiago";13115;37,8432110195079
2008;"Gran Santiago";13116;78,1987168902785
2008;"Gran Santiago";13117;88,0075059218852
2008;"Gran Santiago";13118;62,5312436999637
2008;"Gran Santiago";13119;61,3855371352918
2008;"Gran Santiago";13120;48,9918942022653
2008;"Gran Santiago";13121;75,5669713409084
2008;"Gran Santiago";13122;75,6801321454886
2008;"Gran Santiago";13123;47,8154745666353
2008;"Gran Santiago";13124;80,6256082741174
2008;"Gran Santiago";13125;70,0440833650872
2008;"Gran Santiago";13126;88,249122451605
2008;"Gran Santiago";13127;76,841950363634
2008;"Gran Santiago";13128;71,7721609702574
2008;"Gran Santiago";13129;63,7758054972038
2008;"Gran Santiago";13130;75,9942156533975
2008;"Gran Santiago";13131;86,2989974115188
2008;"Gran Santiago";13132;35,9980800421125
2008;"Gran Santiago";13201;67,3290795210944
2008;"Gran Santiago";13401;80,8556820684185
2008;"Iquique - Alto Hospicio";1101;93,5116330940631
2008;"Iquique - Alto Hospicio";1107;64,5715528509878
2008;"Puerto Montt - Varas";10101;78,83984238359
2008;"Puerto Montt - Varas";10109;76,6577253126866
2008;"Punta Arenas";12101;92,2840738342663
2008;"Rancagua - Machalí";6101;94,2749576852984
2008;"Rancagua - Machalí";6108;39,7751063555319
2008;"Talca - Maule";7101;87,0983718565049
2008;"Talca - Maule";7105;69,0146859976298
2008;"Temuco";9101;82,9241711459248
2008;"Temuco";9112;93,9121734765349
2008;"Valdivia";14101;75,2464169835992
2008;"Valparaíso Metropolitano";5101;100,991145503207
2008;"Valparaíso Metropolitano";5103;40,6185774144614
2008;"Valparaíso Metropolitano";5109;83,3178962498622
2008;"Valparaíso Metropolitano";5801;68,5212504605788
2008;"Valparaíso Metropolitano";5804;84,7537333355312
