"agno";"city";"comuna";"tasa"
2006;"Antofagasta";2101;92,7163563581077
2006;"Arica";15101;64,4918269458022
2006;"Chillán";16101;86,2734924857274
2006;"Chillán";16102;108,008792197954
2006;"Chillán";16103;64,4312858037545
2006;"Chillán";16301;85,6750027687284
2006;"Chillán";16305;88,5241767894567
2006;"Copiapo";3101;66,7940950418074
2006;"Coyhaique";11101;87,3153333970957
2006;"Gran Concepcion";8101;77,0727002010144
2006;"Gran Concepcion";8102;63,9637991741396
2006;"Gran Concepcion";8103;79,3357782135265
2006;"Gran Concepcion";8106;65,8805557173351
2006;"Gran Concepcion";8107;69,1600763334673
2006;"Gran Concepcion";8108;69,6738356733401
2006;"Gran Concepcion";8110;83,6977928522078
2006;"Gran Concepcion";8111;54,4055032659107
2006;"Gran Concepcion";8112;76,4867393876127
2006;"Gran Coquimbo";4101;60,0913165204674
2006;"Gran Coquimbo";4102;50,9363642165192
2006;"Gran Santiago";13101;67,3199633353141
2006;"Gran Santiago";13102;65,4304487250986
2006;"Gran Santiago";13103;94,5845015019688
2006;"Gran Santiago";13104;71,5727663642983
2006;"Gran Santiago";13105;79,2602898178456
2006;"Gran Santiago";13106;97,8931368173561
2006;"Gran Santiago";13107;88,3203784823006
2006;"Gran Santiago";13108;117,009961221055
2006;"Gran Santiago";13109;76,7254066673365
2006;"Gran Santiago";13110;59,3400650621157
2006;"Gran Santiago";13111;72,3894160133661
2006;"Gran Santiago";13112;92,2689301526931
2006;"Gran Santiago";13113;56,8601686534741
2006;"Gran Santiago";13114;42,64123446963
2006;"Gran Santiago";13115;50,6264641269565
2006;"Gran Santiago";13116;83,6467752033198
2006;"Gran Santiago";13117;70,8380307400261
2006;"Gran Santiago";13118;55,5733572472492
2006;"Gran Santiago";13119;56,7118001124932
2006;"Gran Santiago";13120;54,5976838365323
2006;"Gran Santiago";13121;76,489950771247
2006;"Gran Santiago";13122;79,0407917879835
2006;"Gran Santiago";13123;54,6508780266767
2006;"Gran Santiago";13124;79,6656019068025
2006;"Gran Santiago";13125;73,8400495472021
2006;"Gran Santiago";13126;92,0947395096942
2006;"Gran Santiago";13127;78,8748956339511
2006;"Gran Santiago";13128;86,4451781875161
2006;"Gran Santiago";13129;64,9138259756602
2006;"Gran Santiago";13130;80,7385824324449
2006;"Gran Santiago";13131;80,7757974041911
2006;"Gran Santiago";13132;42,2076604826942
2006;"Gran Santiago";13201;62,8370042830252
2006;"Gran Santiago";13401;85,8292955699789
2006;"Iquique - Alto Hospicio";1101;76,5034566492162
2006;"Iquique - Alto Hospicio";1107;43,591545444598
2006;"Puerto Montt - Varas";10101;86,4592517275487
2006;"Puerto Montt - Varas";10109;62,1836759872457
2006;"Punta Arenas";12101;105,761855278436
2006;"Rancagua - Machalí";6101;87,0437833869619
2006;"Rancagua - Machalí";6108;63,3157812501855
2006;"Talca - Maule";7101;77,9440189948714
2006;"Talca - Maule";7105;77,7873287606636
2006;"Temuco";9101;81,0977968768743
2006;"Temuco";9112;59,8549841878006
2006;"Valdivia";14101;88,7892597898859
2006;"Valparaíso Metropolitano";5101;90,2406079682372
2006;"Valparaíso Metropolitano";5103;57,0284963297897
2006;"Valparaíso Metropolitano";5109;70,1898379609392
2006;"Valparaíso Metropolitano";5801;68,3312209494104
2006;"Valparaíso Metropolitano";5804;69,0621919326039
