"agno";"city";"comuna";"tasa"
2016;"Antofagasta";2101;82,8451145877814
2016;"Arica";15101;72,6478058898779
2016;"Chillán";16101;78,7792993667855
2016;"Chillán";16102;102,569761062556
2016;"Chillán";16103;60,8889358108628
2016;"Chillán";16301;84,3990779507261
2016;"Chillán";16305;65,8826213648412
2016;"Copiapo";3101;72,2257935692351
2016;"Coyhaique";11101;70,8808090288992
2016;"Gran Concepcion";8101;64,8015148852402
2016;"Gran Concepcion";8102;63,4715275151123
2016;"Gran Concepcion";8103;65,2788831315544
2016;"Gran Concepcion";8106;90,6769035336797
2016;"Gran Concepcion";8107;61,0952520020943
2016;"Gran Concepcion";8108;67,9933553211084
2016;"Gran Concepcion";8110;76,8692336310914
2016;"Gran Concepcion";8111;85,8444052278148
2016;"Gran Concepcion";8112;84,0045462132357
2016;"Gran Coquimbo";4101;62,1789430753848
2016;"Gran Coquimbo";4102;68,6786310589807
2016;"Gran Santiago";13101;59,1357608810076
2016;"Gran Santiago";13102;67,3405058818923
2016;"Gran Santiago";13103;95,2006870469596
2016;"Gran Santiago";13104;79,3086881140846
2016;"Gran Santiago";13105;84,6238533081186
2016;"Gran Santiago";13106;76,0270768436845
2016;"Gran Santiago";13107;72,877211495621
2016;"Gran Santiago";13108;89,7451252715905
2016;"Gran Santiago";13109;100,958286833402
2016;"Gran Santiago";13110;60,8707948089212
2016;"Gran Santiago";13111;77,4225004944004
2016;"Gran Santiago";13112;89,0399506640856
2016;"Gran Santiago";13113;43,17974128668
2016;"Gran Santiago";13114;35,6999974322733
2016;"Gran Santiago";13115;33,9143370292803
2016;"Gran Santiago";13116;92,4431526603135
2016;"Gran Santiago";13117;77,9207009391466
2016;"Gran Santiago";13118;57,8859540607024
2016;"Gran Santiago";13119;51,8761659897109
2016;"Gran Santiago";13120;41,4282389651834
2016;"Gran Santiago";13121;97,0263577403348
2016;"Gran Santiago";13122;73,0470903682583
2016;"Gran Santiago";13123;63,2253361154642
2016;"Gran Santiago";13124;68,4810861151246
2016;"Gran Santiago";13125;67,8088755889585
2016;"Gran Santiago";13126;88,2569712031223
2016;"Gran Santiago";13127;110,181035337117
2016;"Gran Santiago";13128;100,219812983305
2016;"Gran Santiago";13129;72,2217564663621
2016;"Gran Santiago";13130;87,425550816949
2016;"Gran Santiago";13131;72,9290952781163
2016;"Gran Santiago";13132;36,0116488018256
2016;"Gran Santiago";13201;78,5582261266194
2016;"Gran Santiago";13401;77,2341717945501
2016;"Iquique - Alto Hospicio";1101;77,2853916125873
2016;"Iquique - Alto Hospicio";1107;60,0527578853133
2016;"Puerto Montt - Varas";10101;68,681498539541
2016;"Puerto Montt - Varas";10109;58,7389242266893
2016;"Punta Arenas";12101;82,4374951723017
2016;"Rancagua - Machalí";6101;73,687970259468
2016;"Rancagua - Machalí";6108;60,0181482262946
2016;"Talca - Maule";7101;66,8512121770374
2016;"Talca - Maule";7105;45,7045367381988
2016;"Temuco";9101;80,8241571713757
2016;"Temuco";9112;78,1854568816483
2016;"Valdivia";14101;79,2854548162403
2016;"Valparaíso Metropolitano";5101;77,751380746734
2016;"Valparaíso Metropolitano";5103;62,2985727233299
2016;"Valparaíso Metropolitano";5109;63,5093244067238
2016;"Valparaíso Metropolitano";5801;60,2745057296344
2016;"Valparaíso Metropolitano";5804;55,215589165239
