"agno";"comuna";"nom_com";"city";"AVPP"
2010;1101;"Iquique";"Iquique - Alto Hospicio";5210,68166500105
2010;1107;"Alto Hospicio";"Iquique - Alto Hospicio";3311,40545826296
2010;2101;"Antofagasta";"Antofagasta";5148,14951025462
2010;3101;"Copiapó";"Copiapo";4699,83084199261
2010;4101;"La Serena";"Gran Coquimbo";4140,76695036817
2010;4102;"Coquimbo";"Gran Coquimbo";4230,16398873613
2010;5101;"Valparaíso";"Valparaíso Metropolitano";5367,30249788238
2010;5103;"Concón";"Valparaíso Metropolitano";4373,74122257906
2010;5109;"Viña del Mar";"Valparaíso Metropolitano";4437,91526159394
2010;5801;"Quilpué";"Valparaíso Metropolitano";3709,56114927986
2010;5804;"Villa Alemana";"Valparaíso Metropolitano";3492,4427650589
2010;6101;"Rancagua";"Rancagua - Machalí";5285,07367072389
2010;6108;"Machalí";"Rancagua - Machalí";2846,85708872152
2010;7101;"Talca";"Talca - Maule";5171,14118242999
2010;7105;"Maule";"Talca - Maule";3383,20814150715
2010;8101;"Concepción";"Gran Concepcion";5488,61059981547
2010;8102;"Coronel";"Gran Concepcion";4463,78100877559
2010;8103;"Chiguayante";"Gran Concepcion";4973,09557705765
2010;8106;"Lota";"Gran Concepcion";6528,35719923328
2010;8107;"Penco";"Gran Concepcion";5282,25189588478
2010;8108;"San Pedro de la Paz";"Gran Concepcion";3212,52949546986
2010;8110;"Talcahuano";"Gran Concepcion";5503,68680706594
2010;8111;"Tomé";"Gran Concepcion";5001,90839694656
2010;8112;"Hualpén";"Gran Concepcion";4048,42117284303
2010;9101;"Temuco";"Temuco";4714,17444003268
2010;9112;"Padre Las Casas";"Temuco";4096,86172722983
2010;10101;"Puerto Montt";"Puerto Montt - Varas";5399,80760999139
2010;10109;"Puerto Varas";"Puerto Montt - Varas";4786,62946889853
2010;11101;"Coihaique";"Coyhaique";4459,91234854344
2010;12101;"Punta Arenas";"Punta Arenas";5966,08041238817
2010;13101;"Santiago";"Gran Santiago";3352,6410679351
2010;13102;"Cerrillos";"Gran Santiago";4336,06838508825
2010;13103;"Cerro Navia";"Gran Santiago";5222,72306896878
2010;13104;"Conchalí";"Gran Santiago";5147,90807307012
2010;13105;"El Bosque";"Gran Santiago";5198,70847038233
2010;13106;"Estación Central";"Gran Santiago";5784,89656725005
2010;13107;"Huechuraba";"Gran Santiago";4972,7908194631
2010;13108;"Independencia";"Gran Santiago";7378,46224571888
2010;13109;"La Cisterna";"Gran Santiago";4291,54354861404
2010;13110;"La Florida";"Gran Santiago";3816,31107498634
2010;13111;"La Granja";"Gran Santiago";3996,19877771042
2010;13112;"La Pintana";"Gran Santiago";5437,13549437135
2010;13113;"La Reina";"Gran Santiago";2950,9170728487
2010;13114;"Las Condes";"Gran Santiago";2628,38641573644
2010;13115;"Lo Barnechea";"Gran Santiago";2701,25086332591
2010;13116;"Lo Espejo";"Gran Santiago";5935,98466884116
2010;13117;"Lo Prado";"Gran Santiago";4612,7271612257
2010;13118;"Macul";"Gran Santiago";3666,73118933717
2010;13119;"Maipú";"Gran Santiago";3504,05167119054
2010;13120;"Ñuñoa";"Gran Santiago";2897,34254312838
2010;13121;"Pedro Aguirre Cerda";"Gran Santiago";5160,19716574245
2010;13122;"Peñalolén";"Gran Santiago";4494,38202247191
2010;13123;"Providencia";"Gran Santiago";3618,47660868097
2010;13124;"Pudahuel";"Gran Santiago";4193,94805592549
2010;13125;"Quilicura";"Gran Santiago";3987,15989691427
2010;13126;"Quinta Normal";"Gran Santiago";5006,18588838125
2010;13127;"Recoleta";"Gran Santiago";5536,78913493751
2010;13128;"Renca";"Gran Santiago";5192,40832143009
2010;13129;"San Joaquín";"Gran Santiago";4760,2073882048
2010;13130;"San Miguel";"Gran Santiago";8152,79489190098
2010;13131;"San Ramón";"Gran Santiago";5477,01957890367
2010;13132;"Vitacura";"Gran Santiago";2209,70481920016
2010;13201;"Puente Alto";"Gran Santiago";4166,56748011844
2010;13401;"San Bernardo";"Gran Santiago";4488,73874680719
2010;14101;"Valdivia";"Valdivia";5586,2986365148
2010;15101;"Arica";"Arica";4706,65827262644
2010;16101;"Chillán";"Chillán";5292,6583818952
2010;16102;"Bulnes";"Chillán";4905,25069088038
2010;16103;"Chillán Viejo";"Chillán";4086,83588916801
2010;16301;"San Carlos";"Chillán";5572,26787264541
2010;16305;"San Nicolás";"Chillán";5845,28887165568
