"agno";"comuna";"nom_com";"city";"AVPP"
2002;1101;"Iquique";"Iquique - Alto Hospicio";7040,87748741309
2002;2101;"Antofagasta";"Antofagasta";5719,84799725647
2002;3101;"Copiapó";"Copiapo";4869,37811352527
2002;4101;"La Serena";"Gran Coquimbo";4469,85381964209
2002;4102;"Coquimbo";"Gran Coquimbo";4372,79800352319
2002;5101;"Valparaíso";"Valparaíso Metropolitano";4879,71016662425
2002;5103;"Concón";"Valparaíso Metropolitano";4079,09850060535
2002;5109;"Viña del Mar";"Valparaíso Metropolitano";4108,08849941496
2002;5801;"Quilpué";"Valparaíso Metropolitano";4276,52115449263
2002;5804;"Villa Alemana";"Valparaíso Metropolitano";4324,39944835844
2002;6101;"Rancagua";"Rancagua - Machalí";5339,02629718582
2002;6108;"Machalí";"Rancagua - Machalí";5216,06436845391
2002;7101;"Talca";"Talca - Maule";5242,16609227127
2002;7105;"Maule";"Talca - Maule";2677,93804681958
2002;8101;"Concepción";"Gran Concepcion";4896,80441537962
2002;8102;"Coronel";"Gran Concepcion";6146,14468156261
2002;8103;"Chiguayante";"Gran Concepcion";4221,98521569637
2002;8106;"Lota";"Gran Concepcion";6045,70140383236
2002;8107;"Penco";"Gran Concepcion";5189,78213840876
2002;8108;"San Pedro de la Paz";"Gran Concepcion";3738,39839272288
2002;8110;"Talcahuano";"Gran Concepcion";7417,2031001663
2002;8111;"Tomé";"Gran Concepcion";4954,18153757114
2002;9101;"Temuco";"Temuco";4955,28955240844
2002;9112;"Padre Las Casas";"Temuco";4918,36255741442
2002;10101;"Puerto Montt";"Puerto Montt - Varas";6639,47723688838
2002;10109;"Puerto Varas";"Puerto Montt - Varas";4090,89505696378
2002;11101;"Coihaique";"Coyhaique";6334,98769317677
2002;12101;"Punta Arenas";"Punta Arenas";5982,61742758704
2002;13101;"Santiago";"Gran Santiago";4693,68683706009
2002;13102;"Cerrillos";"Gran Santiago";6071,36264890883
2002;13103;"Cerro Navia";"Gran Santiago";5638,07111092951
2002;13104;"Conchalí";"Gran Santiago";5230,20641246803
2002;13105;"El Bosque";"Gran Santiago";4708,65996282485
2002;13106;"Estación Central";"Gran Santiago";6288,08189129905
2002;13107;"Huechuraba";"Gran Santiago";4144,548521052
2002;13108;"Independencia";"Gran Santiago";8731,28350483702
2002;13109;"La Cisterna";"Gran Santiago";4354,64077858644
2002;13110;"La Florida";"Gran Santiago";3995,11677399132
2002;13111;"La Granja";"Gran Santiago";5447,50351402554
2002;13112;"La Pintana";"Gran Santiago";5169,056840783
2002;13113;"La Reina";"Gran Santiago";3165,50136425648
2002;13114;"Las Condes";"Gran Santiago";2614,45049057714
2002;13115;"Lo Barnechea";"Gran Santiago";3106,21108904027
2002;13116;"Lo Espejo";"Gran Santiago";5505,48502184222
2002;13117;"Lo Prado";"Gran Santiago";5337,37015985452
2002;13118;"Macul";"Gran Santiago";3632,18687726031
2002;13119;"Maipú";"Gran Santiago";3659,98914868004
2002;13120;"Ñuñoa";"Gran Santiago";3499,8352553542
2002;13121;"Pedro Aguirre Cerda";"Gran Santiago";5884,38783384632
2002;13122;"Peñalolén";"Gran Santiago";4672,28442802724
2002;13123;"Providencia";"Gran Santiago";4116,14846771794
2002;13124;"Pudahuel";"Gran Santiago";5177,31542463649
2002;13125;"Quilicura";"Gran Santiago";3762,33187320864
2002;13126;"Quinta Normal";"Gran Santiago";5686,51389932382
2002;13127;"Recoleta";"Gran Santiago";5742,28397099803
2002;13128;"Renca";"Gran Santiago";5046,91306047575
2002;13129;"San Joaquín";"Gran Santiago";4338,60035845986
2002;13130;"San Miguel";"Gran Santiago";6621,64166026341
2002;13131;"San Ramón";"Gran Santiago";6205,54099588169
2002;13132;"Vitacura";"Gran Santiago";2191,98111997537
2002;13201;"Puente Alto";"Gran Santiago";3626,2509429218
2002;13401;"San Bernardo";"Gran Santiago";4994,61464331123
2002;14101;"Valdivia";"Valdivia";5694,17694692451
2002;15101;"Arica";"Arica";5363,76992980356
2002;16101;"Chillán";"Chillán";5268,50606903645
2002;16102;"Bulnes";"Chillán";9855,81670946079
2002;16103;"Chillán Viejo";"Chillán";3353,68632096965
2002;16301;"San Carlos";"Chillán";6544,30019128241
2002;16305;"San Nicolás";"Chillán";4914,57498418055
