"agno";"comuna";"nom_com";"city";"AVPP"
2019;1101;"Iquique";"Iquique - Alto Hospicio";4826,27273837138
2019;1107;"Alto Hospicio";"Iquique - Alto Hospicio";3014,38440193988
2019;2101;"Antofagasta";"Antofagasta";3935,9851677919
2019;3101;"Copiapó";"Copiapo";3382,08808261094
2019;4101;"La Serena";"Gran Coquimbo";3210,60720151833
2019;4102;"Coquimbo";"Gran Coquimbo";3387,11811171473
2019;5101;"Valparaíso";"Valparaíso Metropolitano";4388,28625064235
2019;5103;"Concón";"Valparaíso Metropolitano";2523,25942933678
2019;5109;"Viña del Mar";"Valparaíso Metropolitano";3839,68514022265
2019;5801;"Quilpué";"Valparaíso Metropolitano";3995,11268352612
2019;5804;"Villa Alemana";"Valparaíso Metropolitano";3528,56514612402
2019;6101;"Rancagua";"Rancagua - Machalí";4894,20544156746
2019;6108;"Machalí";"Rancagua - Machalí";2523,15439259059
2019;7101;"Talca";"Talca - Maule";4252,4378279034
2019;7105;"Maule";"Talca - Maule";2948,85745375408
2019;8101;"Concepción";"Gran Concepcion";3693,59116731982
2019;8102;"Coronel";"Gran Concepcion";3690,36135321786
2019;8103;"Chiguayante";"Gran Concepcion";2342,73421432117
2019;8106;"Lota";"Gran Concepcion";4135,60609657661
2019;8107;"Penco";"Gran Concepcion";3203,20971589677
2019;8108;"San Pedro de la Paz";"Gran Concepcion";3240,31543283823
2019;8110;"Talcahuano";"Gran Concepcion";3774,56615755187
2019;8111;"Tomé";"Gran Concepcion";3549,47003130776
2019;8112;"Hualpén";"Gran Concepcion";3841,82697716279
2019;9101;"Temuco";"Temuco";4237,33963417468
2019;9112;"Padre Las Casas";"Temuco";4858,98564241333
2019;10101;"Puerto Montt";"Puerto Montt - Varas";4512,24735856839
2019;10109;"Puerto Varas";"Puerto Montt - Varas";3087,97047642338
2019;11101;"Coihaique";"Coyhaique";4496,47813655067
2019;12101;"Punta Arenas";"Punta Arenas";4740,02121021164
2019;13101;"Santiago";"Gran Santiago";2720,12317538907
2019;13102;"Cerrillos";"Gran Santiago";3885,14338756168
2019;13103;"Cerro Navia";"Gran Santiago";4702,63534124879
2019;13104;"Conchalí";"Gran Santiago";5488,1033583437
2019;13105;"El Bosque";"Gran Santiago";4532,32965148535
2019;13106;"Estación Central";"Gran Santiago";3721,97802834193
2019;13107;"Huechuraba";"Gran Santiago";3285,87710317384
2019;13108;"Independencia";"Gran Santiago";5244,7639317924
2019;13109;"La Cisterna";"Gran Santiago";4552,35374210397
2019;13110;"La Florida";"Gran Santiago";3359,30170901823
2019;13111;"La Granja";"Gran Santiago";4775,83359685183
2019;13112;"La Pintana";"Gran Santiago";4738,29477034712
2019;13113;"La Reina";"Gran Santiago";2670,14364837908
2019;13114;"Las Condes";"Gran Santiago";2011,56268875658
2019;13115;"Lo Barnechea";"Gran Santiago";1331,07835748962
2019;13116;"Lo Espejo";"Gran Santiago";5673,58134392958
2019;13117;"Lo Prado";"Gran Santiago";4586,92075971543
2019;13118;"Macul";"Gran Santiago";3414,89829762751
2019;13119;"Maipú";"Gran Santiago";3123,24319896947
2019;13120;"Ñuñoa";"Gran Santiago";2076,45202339224
2019;13121;"Pedro Aguirre Cerda";"Gran Santiago";5326,72495177113
2019;13122;"Peñalolén";"Gran Santiago";3282,81803947657
2019;13123;"Providencia";"Gran Santiago";3205,8090386908
2019;13124;"Pudahuel";"Gran Santiago";4139,11557287238
2019;13125;"Quilicura";"Gran Santiago";3735,84138970252
2019;13126;"Quinta Normal";"Gran Santiago";3952,09680923967
2019;13127;"Recoleta";"Gran Santiago";4928,35380367514
2019;13128;"Renca";"Gran Santiago";5108,08390037833
2019;13129;"San Joaquín";"Gran Santiago";3914,07028643238
2019;13130;"San Miguel";"Gran Santiago";3873,7384211254
2019;13131;"San Ramón";"Gran Santiago";4978,66649684774
2019;13132;"Vitacura";"Gran Santiago";1220,65954213205
2019;13201;"Puente Alto";"Gran Santiago";3675,87361025964
2019;13401;"San Bernardo";"Gran Santiago";4044,26218504585
2019;14101;"Valdivia";"Valdivia";4333,97107404969
2019;15101;"Arica";"Arica";4290,07478476741
2019;16101;"Chillán";"Chillán";4138,57409266963
2019;16102;"Bulnes";"Chillán";4974,83262473733
2019;16103;"Chillán Viejo";"Chillán";3780,15657453267
2019;16301;"San Carlos";"Chillán";4741,03900205274
2019;16305;"San Nicolás";"Chillán";4788,44923695513
