"agno";"comuna";"nom_com";"city";"AVPP"
2011;1101;"Iquique";"Iquique - Alto Hospicio";5893,19756623783
2011;1107;"Alto Hospicio";"Iquique - Alto Hospicio";2810,5616815989
2011;2101;"Antofagasta";"Antofagasta";4922,60977700508
2011;3101;"Copiapó";"Copiapo";5415,41814219559
2011;4101;"La Serena";"Gran Coquimbo";3929,35683946201
2011;4102;"Coquimbo";"Gran Coquimbo";4153,14434999215
2011;5101;"Valparaíso";"Valparaíso Metropolitano";5525,47574755159
2011;5103;"Concón";"Valparaíso Metropolitano";3558,22303199185
2011;5109;"Viña del Mar";"Valparaíso Metropolitano";3911,36361379009
2011;5801;"Quilpué";"Valparaíso Metropolitano";4168,48601286642
2011;5804;"Villa Alemana";"Valparaíso Metropolitano";4046,49003849899
2011;6101;"Rancagua";"Rancagua - Machalí";5228,75528719561
2011;6108;"Machalí";"Rancagua - Machalí";4070,27150353639
2011;7101;"Talca";"Talca - Maule";4494,93227833819
2011;7105;"Maule";"Talca - Maule";3698,15798395299
2011;8101;"Concepción";"Gran Concepcion";4400,74949686553
2011;8102;"Coronel";"Gran Concepcion";3921,67632438964
2011;8103;"Chiguayante";"Gran Concepcion";3457,06317915184
2011;8106;"Lota";"Gran Concepcion";5542,43676490623
2011;8107;"Penco";"Gran Concepcion";5653,50207287803
2011;8108;"San Pedro de la Paz";"Gran Concepcion";3776,206664511
2011;8110;"Talcahuano";"Gran Concepcion";4817,69619140235
2011;8111;"Tomé";"Gran Concepcion";3902,65250979944
2011;8112;"Hualpén";"Gran Concepcion";3446,62735902748
2011;9101;"Temuco";"Temuco";4819,92184114231
2011;9112;"Padre Las Casas";"Temuco";4696,19278648519
2011;10101;"Puerto Montt";"Puerto Montt - Varas";5200,87747352489
2011;10109;"Puerto Varas";"Puerto Montt - Varas";4598,05038612483
2011;11101;"Coihaique";"Coyhaique";5860,57201225741
2011;12101;"Punta Arenas";"Punta Arenas";5642,13185479241
2011;13101;"Santiago";"Gran Santiago";3563,74526341523
2011;13102;"Cerrillos";"Gran Santiago";4091,44504126818
2011;13103;"Cerro Navia";"Gran Santiago";5421,31054800861
2011;13104;"Conchalí";"Gran Santiago";4837,63714950682
2011;13105;"El Bosque";"Gran Santiago";4979,01367300205
2011;13106;"Estación Central";"Gran Santiago";5266,52504490613
2011;13107;"Huechuraba";"Gran Santiago";4876,60259995973
2011;13108;"Independencia";"Gran Santiago";5445,93822221118
2011;13109;"La Cisterna";"Gran Santiago";3897,15167672232
2011;13110;"La Florida";"Gran Santiago";4069,59467903412
2011;13111;"La Granja";"Gran Santiago";5621,77901676772
2011;13112;"La Pintana";"Gran Santiago";5812,87014890406
2011;13113;"La Reina";"Gran Santiago";2686,14462494609
2011;13114;"Las Condes";"Gran Santiago";2647,54829934094
2011;13115;"Lo Barnechea";"Gran Santiago";2405,43557597355
2011;13116;"Lo Espejo";"Gran Santiago";6052,12421339023
2011;13117;"Lo Prado";"Gran Santiago";4990,04056020559
2011;13118;"Macul";"Gran Santiago";3736,36873099431
2011;13119;"Maipú";"Gran Santiago";3387,86404420238
2011;13120;"Ñuñoa";"Gran Santiago";2997,10370947978
2011;13121;"Pedro Aguirre Cerda";"Gran Santiago";4531,2545619106
2011;13122;"Peñalolén";"Gran Santiago";4520,3606597096
2011;13123;"Providencia";"Gran Santiago";3593,87094357839
2011;13124;"Pudahuel";"Gran Santiago";4258,22156898769
2011;13125;"Quilicura";"Gran Santiago";3904,52538631347
2011;13126;"Quinta Normal";"Gran Santiago";5009,98700719452
2011;13127;"Recoleta";"Gran Santiago";5241,91035433098
2011;13128;"Renca";"Gran Santiago";5172,60782713896
2011;13129;"San Joaquín";"Gran Santiago";5794,34787801144
2011;13130;"San Miguel";"Gran Santiago";3787,4474421864
2011;13131;"San Ramón";"Gran Santiago";5279,33613838242
2011;13132;"Vitacura";"Gran Santiago";3090,93929287896
2011;13201;"Puente Alto";"Gran Santiago";3977,4138290448
2011;13401;"San Bernardo";"Gran Santiago";5056,05059941774
2011;14101;"Valdivia";"Valdivia";4470,61611686405
2011;15101;"Arica";"Arica";5186,56367386927
2011;16101;"Chillán";"Chillán";4576,77336896532
2011;16102;"Bulnes";"Chillán";4508,49963045085
2011;16103;"Chillán Viejo";"Chillán";3522,93577981651
2011;16301;"San Carlos";"Chillán";5511,93783468213
2011;16305;"San Nicolás";"Chillán";4566,42953278216
