"agno";"comuna";"nom_com";"city";"AVPP"
2004;1101;"Iquique";"Iquique - Alto Hospicio";6484,73318154883
2004;1107;"Alto Hospicio";"Iquique - Alto Hospicio";48,5527011010039
2004;2101;"Antofagasta";"Antofagasta";5187,51825822418
2004;3101;"Copiapó";"Copiapo";4949,16020185283
2004;4101;"La Serena";"Gran Coquimbo";4372,69439204047
2004;4102;"Coquimbo";"Gran Coquimbo";4395,24958466154
2004;5101;"Valparaíso";"Valparaíso Metropolitano";6262,94708107244
2004;5103;"Concón";"Valparaíso Metropolitano";3109,44527736132
2004;5109;"Viña del Mar";"Valparaíso Metropolitano";4215,67322578159
2004;5801;"Quilpué";"Valparaíso Metropolitano";4411,89142610944
2004;5804;"Villa Alemana";"Valparaíso Metropolitano";4394,99304589708
2004;6101;"Rancagua";"Rancagua - Machalí";5704,91468179305
2004;6108;"Machalí";"Rancagua - Machalí";5218,81871960851
2004;7101;"Talca";"Talca - Maule";9315,03329973716
2004;7105;"Maule";"Talca - Maule";4920,93114625282
2004;8101;"Concepción";"Gran Concepcion";5623,75040684428
2004;8102;"Coronel";"Gran Concepcion";4830,69385780099
2004;8103;"Chiguayante";"Gran Concepcion";4236,14516920059
2004;8106;"Lota";"Gran Concepcion";6597,72885871979
2004;8107;"Penco";"Gran Concepcion";6045,27938342967
2004;8108;"San Pedro de la Paz";"Gran Concepcion";4141,4005300274
2004;8110;"Talcahuano";"Gran Concepcion";1955,35483382638
2004;8111;"Tomé";"Gran Concepcion";5199,37375572608
2004;8112;"Hualpén";"Gran Concepcion";1614,55544432286
2004;9101;"Temuco";"Temuco";4748,96449349965
2004;9112;"Padre Las Casas";"Temuco";5166,06960496669
2004;10101;"Puerto Montt";"Puerto Montt - Varas";5481,71602475303
2004;10109;"Puerto Varas";"Puerto Montt - Varas";6018,66847265982
2004;11101;"Coihaique";"Coyhaique";5309,99470764647
2004;12101;"Punta Arenas";"Punta Arenas";5804,40127121185
2004;13101;"Santiago";"Gran Santiago";4466,22578105167
2004;13102;"Cerrillos";"Gran Santiago";5002,21827861579
2004;13103;"Cerro Navia";"Gran Santiago";5818,27219130987
2004;13104;"Conchalí";"Gran Santiago";6112,22143748028
2004;13105;"El Bosque";"Gran Santiago";4784,64724497394
2004;13106;"Estación Central";"Gran Santiago";5401,53756206532
2004;13107;"Huechuraba";"Gran Santiago";4359,46022072568
2004;13108;"Independencia";"Gran Santiago";8334,43732980054
2004;13109;"La Cisterna";"Gran Santiago";4312,4940070956
2004;13110;"La Florida";"Gran Santiago";3916,62427300601
2004;13111;"La Granja";"Gran Santiago";5504,43081117928
2004;13112;"La Pintana";"Gran Santiago";5430,51315713164
2004;13113;"La Reina";"Gran Santiago";3583,19780878199
2004;13114;"Las Condes";"Gran Santiago";2400,97334512642
2004;13115;"Lo Barnechea";"Gran Santiago";3932,93105403056
2004;13116;"Lo Espejo";"Gran Santiago";6410,52355024868
2004;13117;"Lo Prado";"Gran Santiago";5235,71835446093
2004;13118;"Macul";"Gran Santiago";3618,72283641149
2004;13119;"Maipú";"Gran Santiago";3490,25570488706
2004;13120;"Ñuñoa";"Gran Santiago";3005,02207435706
2004;13121;"Pedro Aguirre Cerda";"Gran Santiago";4975,58245547522
2004;13122;"Peñalolén";"Gran Santiago";4623,00545161466
2004;13123;"Providencia";"Gran Santiago";3375,15043215054
2004;13124;"Pudahuel";"Gran Santiago";4638,87578518758
2004;13125;"Quilicura";"Gran Santiago";4234,43275518908
2004;13126;"Quinta Normal";"Gran Santiago";5216,25189081905
2004;13127;"Recoleta";"Gran Santiago";5866,18592469132
2004;13128;"Renca";"Gran Santiago";4611,11438331959
2004;13129;"San Joaquín";"Gran Santiago";4943,7617163091
2004;13130;"San Miguel";"Gran Santiago";4468,11240857179
2004;13131;"San Ramón";"Gran Santiago";5924,10505256885
2004;13132;"Vitacura";"Gran Santiago";2899,97448328655
2004;13201;"Puente Alto";"Gran Santiago";4094,83392879215
2004;13401;"San Bernardo";"Gran Santiago";5225,07191450663
2004;14101;"Valdivia";"Valdivia";5261,8990672088
2004;15101;"Arica";"Arica";5005,2929288609
2004;16101;"Chillán";"Chillán";6583,35315536201
2004;16102;"Bulnes";"Chillán";4702,14771092704
2004;16103;"Chillán Viejo";"Chillán";385,181338180559
2004;16301;"San Carlos";"Chillán";5671,27032375201
2004;16305;"San Nicolás";"Chillán";4762,39456901872
