"agno";"comuna";"nom_com";"city";"AVPP"
2018;1101;"Iquique";"Iquique - Alto Hospicio";4424,30542239805
2018;1107;"Alto Hospicio";"Iquique - Alto Hospicio";3584,03756679068
2018;2101;"Antofagasta";"Antofagasta";4226,24259627162
2018;3101;"Copiapó";"Copiapo";3863,01836558299
2018;4101;"La Serena";"Gran Coquimbo";3460,66344744486
2018;4102;"Coquimbo";"Gran Coquimbo";3613,78540532998
2018;5101;"Valparaíso";"Valparaíso Metropolitano";4607,53493540379
2018;5103;"Concón";"Valparaíso Metropolitano";3533,86928326816
2018;5109;"Viña del Mar";"Valparaíso Metropolitano";3969,79754189383
2018;5801;"Quilpué";"Valparaíso Metropolitano";3253,40721575977
2018;5804;"Villa Alemana";"Valparaíso Metropolitano";3859,75753534926
2018;6101;"Rancagua";"Rancagua - Machalí";5020,08532111615
2018;6108;"Machalí";"Rancagua - Machalí";3310,52544217185
2018;7101;"Talca";"Talca - Maule";4494,36119837276
2018;7105;"Maule";"Talca - Maule";3171,35161792041
2018;8101;"Concepción";"Gran Concepcion";3921,92873310958
2018;8102;"Coronel";"Gran Concepcion";3763,25604578814
2018;8103;"Chiguayante";"Gran Concepcion";3053,22725765971
2018;8106;"Lota";"Gran Concepcion";4838,55717865078
2018;8107;"Penco";"Gran Concepcion";4730,18421680734
2018;8108;"San Pedro de la Paz";"Gran Concepcion";3084,75994144185
2018;8110;"Talcahuano";"Gran Concepcion";4164,04905629456
2018;8111;"Tomé";"Gran Concepcion";3837,59103430059
2018;8112;"Hualpén";"Gran Concepcion";3642,77188478256
2018;9101;"Temuco";"Temuco";3622,9617244665
2018;9112;"Padre Las Casas";"Temuco";4506,3351661487
2018;10101;"Puerto Montt";"Puerto Montt - Varas";4032,57527714673
2018;10109;"Puerto Varas";"Puerto Montt - Varas";2636,98089373125
2018;11101;"Coihaique";"Coyhaique";3558,28865762641
2018;12101;"Punta Arenas";"Punta Arenas";4159,05042663908
2018;13101;"Santiago";"Gran Santiago";3062,38728028067
2018;13102;"Cerrillos";"Gran Santiago";3915,38203545209
2018;13103;"Cerro Navia";"Gran Santiago";5417,40401631146
2018;13104;"Conchalí";"Gran Santiago";4498,99081971483
2018;13105;"El Bosque";"Gran Santiago";4972,90948357519
2018;13106;"Estación Central";"Gran Santiago";3674,72812855056
2018;13107;"Huechuraba";"Gran Santiago";4393,21832242713
2018;13108;"Independencia";"Gran Santiago";6171,46099706208
2018;13109;"La Cisterna";"Gran Santiago";3692,65664870995
2018;13110;"La Florida";"Gran Santiago";3355,31167909221
2018;13111;"La Granja";"Gran Santiago";4241,04594905476
2018;13112;"La Pintana";"Gran Santiago";4946,20059095724
2018;13113;"La Reina";"Gran Santiago";2469,20536891574
2018;13114;"Las Condes";"Gran Santiago";2268,02519477856
2018;13115;"Lo Barnechea";"Gran Santiago";1265,84590655025
2018;13116;"Lo Espejo";"Gran Santiago";6051,46406388642
2018;13117;"Lo Prado";"Gran Santiago";4555,81850206935
2018;13118;"Macul";"Gran Santiago";3263,03430882289
2018;13119;"Maipú";"Gran Santiago";3223,05193083966
2018;13120;"Ñuñoa";"Gran Santiago";2625,24004041778
2018;13121;"Pedro Aguirre Cerda";"Gran Santiago";5061,59476315654
2018;13122;"Peñalolén";"Gran Santiago";3386,46815004227
2018;13123;"Providencia";"Gran Santiago";2338,2702559029
2018;13124;"Pudahuel";"Gran Santiago";3785,25057534435
2018;13125;"Quilicura";"Gran Santiago";3127,29655306753
2018;13126;"Quinta Normal";"Gran Santiago";4144,52616391597
2018;13127;"Recoleta";"Gran Santiago";4786,74937903316
2018;13128;"Renca";"Gran Santiago";4158,37294010914
2018;13129;"San Joaquín";"Gran Santiago";4322,09902294434
2018;13130;"San Miguel";"Gran Santiago";3815,94325007474
2018;13131;"San Ramón";"Gran Santiago";5383,38333248589
2018;13132;"Vitacura";"Gran Santiago";1939,40898932208
2018;13201;"Puente Alto";"Gran Santiago";3462,50603511803
2018;13401;"San Bernardo";"Gran Santiago";4234,27464440804
2018;14101;"Valdivia";"Valdivia";3697,18309859155
2018;15101;"Arica";"Arica";4454,14532398084
2018;16101;"Chillán";"Chillán";4345,75029145617
2018;16102;"Bulnes";"Chillán";4668,78513810804
2018;16103;"Chillán Viejo";"Chillán";2223,59080742926
2018;16301;"San Carlos";"Chillán";4628,98854622065
2018;16305;"San Nicolás";"Chillán";3161,18360595479
